projectDescriptionID,trapVisitID,visitTime,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,turbidity
2,7654,2017-12-04T11:38:00Z,Herringer Riffle,Herringer_Upper_west,Start trap & begin trapping,Not applicable,Trap functioning normally,NA,5.4,NA,Yes,NA,NA,NA,NA
2,7712,2017-12-04T13:15:30Z,Eye Riffle,Eye riffle_north,Service/adjust/clean trap,No catch data; fish left in live box,Trap functioning normally,NA,NA,NA,Yes,NA,NA,NA,NA
2,7714,2017-12-05T09:20:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5842,4.6,3.6,Yes,NA,NA,10,NA
2,7655,2017-12-05T11:20:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,No fish were caught,Trap functioning normally,8740,6.1,6,Yes,NA,NA,10,2.15
2,7715,2017-12-06T10:02:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,6270,4.4,4,Yes,NA,NA,10.5,2.99
2,7656,2017-12-06T11:11:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,8265,6.1,5.5,Yes,NA,NA,10,2.63
2,7716,2017-12-07T09:30:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,6033,4.2,NA,Yes,NA,NA,11,NA
2,7657,2017-12-07T13:38:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,No fish were caught,Trap functioning normally,9358,5.4,4.7,Yes,NA,NA,10.5,NA
2,7658,2017-12-08T10:10:00Z,Herringer Riffle,Herringer_Upper_west,End trapping,Processed fish,Trap functioning normally,7220,6.1,NA,Yes,NA,NA,10,NA
2,7717,2017-12-08T11:16:30Z,Eye Riffle,Eye riffle_north,End trapping,Processed fish,Trap functioning normally,5890,4.1,NA,Yes,NA,NA,10,NA
2,7718,2017-12-11T08:43:30Z,Eye Riffle,Eye riffle_north,Start trap & begin trapping,Not applicable,Trap functioning normally,NA,NA,4,Yes,NA,NA,10,4.05
2,7659,2017-12-11T10:15:00Z,Herringer Riffle,Herringer_Upper_west,Start trap & begin trapping,Not applicable,Trap functioning normally,NA,6,NA,Yes,NA,NA,10,1.77
2,7719,2017-12-12T09:02:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5938,4.1,4.5,Yes,NA,NA,9,2.86
2,7660,2017-12-12T10:28:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,8788,6,6.2,Yes,NA,NA,9,5.74
2,7720,2017-12-12T15:07:30Z,Eye Riffle,Eye riffle_north,Drive-by only,No catch data; fish left in live box,Trap functioning normally,NA,NA,NA,Yes,NA,NA,NA,NA
2,7721,2017-12-13T10:20:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,6175,4.3,4.1,Yes,NA,NA,9.5,4.23
2,7661,2017-12-13T11:39:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,9025,6,4.4,Yes,NA,NA,9.5,2.92
2,7722,2017-12-13T15:05:30Z,Eye Riffle,Eye riffle_north,Service/adjust/clean trap,Not applicable,Trap functioning normally,NA,NA,NA,Yes,NA,NA,NA,NA
2,7723,2017-12-14T11:02:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5700,3.1,3.8,Yes,NA,NA,9.5,2.77
2,7662,2017-12-14T13:24:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,9215,5.9,6,Yes,NA,NA,10,3.01
2,7663,2017-12-15T08:56:00Z,Herringer Riffle,Herringer_Upper_west,End trapping,Processed fish,Trap functioning normally,6887,6.1,NA,Yes,NA,NA,NA,3.7
2,7724,2017-12-15T10:17:30Z,Eye Riffle,Eye riffle_north,End trapping,Processed fish,Trap functioning normally,5272,3.9,NA,Yes,NA,NA,10.5,3.56
2,7725,2017-12-18T10:40:30Z,Eye Riffle,Eye riffle_north,Start trap & begin trapping,Not applicable,Trap functioning normally,NA,3.5,NA,Yes,NA,NA,11,2.03
2,7664,2017-12-18T13:00:00Z,Herringer Riffle,Herringer_Upper_west,Start trap & begin trapping,Not applicable,Trap functioning normally,NA,6.2,NA,Yes,NA,NA,10,2.09
2,7726,2017-12-18T15:30:30Z,Eye Riffle,Eye riffle_north,Service/adjust/clean trap,No catch data; fish left in live box,Trap functioning normally,NA,NA,NA,Yes,NA,NA,NA,NA
2,7727,2017-12-19T11:47:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5937,3.7,3.6,Yes,NA,NA,10,2.13
2,7665,2017-12-20T09:45:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,8170,6,5.9,Yes,NA,NA,9.5,2.47
2,7728,2017-12-20T11:50:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5320,4,3.8,Yes,NA,NA,10,3.15
2,7666,2017-12-21T11:00:00Z,Herringer Riffle,Herringer_Upper_west,End trapping,Processed fish,Trap functioning normally,9120,6,NA,Yes,NA,NA,9,2.06
2,7729,2017-12-21T13:20:30Z,Eye Riffle,Eye riffle_north,End trapping,Processed fish,Trap functioning normally,5937,3.9,NA,Yes,NA,NA,10,1.22
2,7667,2017-12-26T10:00:00Z,Herringer Riffle,Herringer_Upper_west,Start trap & begin trapping,Not applicable,Trap functioning normally,NA,4.1,NA,Yes,NA,NA,10,2.23
2,7730,2017-12-26T10:54:30Z,Eye Riffle,Eye riffle_north,Start trap & begin trapping,Not applicable,Trap functioning normally,NA,5.6,NA,Yes,NA,NA,10,2.09
2,7731,2017-12-27T10:00:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5557,4,4.1,Yes,NA,NA,10,1.97
2,7668,2017-12-27T11:27:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7932,5.5,5.5,Yes,NA,NA,10,2.1
2,7732,2017-12-28T10:05:30Z,Eye Riffle,Eye riffle_north,End trapping,Processed fish,Trap functioning normally,5225,3.8,NA,Yes,NA,NA,10,2.16
2,7669,2017-12-28T11:40:00Z,Herringer Riffle,Herringer_Upper_west,End trapping,Processed fish,Trap functioning normally,7267,4.7,NA,Yes,NA,NA,9.5,2.42
2,7733,2018-01-02T11:35:30Z,Eye Riffle,Eye riffle_north,Start trap & begin trapping,Not applicable,Trap functioning normally,NA,NA,3.6,Yes,NA,NA,9.7,2.62
2,7670,2018-01-02T14:35:00Z,Herringer Riffle,Herringer_Upper_west,Start trap & begin trapping,Not applicable,Trap functioning normally,NA,5.2,NA,Yes,NA,NA,10,1.99
2,7734,2018-01-03T09:00:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4988,3.8,4,Yes,NA,NA,10,2.43
2,7671,2018-01-03T10:49:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,5938,4.9,4.9,Yes,NA,NA,10,1.88
2,7735,2018-01-04T10:25:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5605,4,4,Yes,NA,NA,NA,NA
2,7672,2018-01-04T12:33:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7933,4.6,5,Yes,NA,NA,10.5,2.09
2,7673,2018-01-05T10:05:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,5890,5.3,5.2,Yes,NA,NA,13,1.95
2,7736,2018-01-05T11:19:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,6032,3.9,3.9,Yes,NA,NA,11,2.28
2,7674,2018-01-06T09:11:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7220,5.4,5.2,Yes,NA,NA,11,1.78
2,7737,2018-01-06T10:29:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5225,4.5,4,Yes,NA,NA,10,2.62
2,7676,2018-01-07T09:07:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7077,5.1,4.8,Yes,NA,NA,10,1.51
2,7738,2018-01-07T10:52:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5747,4.2,4.2,Yes,NA,NA,10,2.41
2,7739,2018-01-08T09:07:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5225,4,4,Yes,NA,NA,10,2.97
2,7677,2018-01-08T11:00:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7742,4.8,4.6,Yes,NA,NA,10.5,2.88
2,7740,2018-01-09T09:15:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4988,3.8,4,Yes,NA,NA,10,6.55
2,7678,2018-01-09T15:05:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,8028,5,5,Yes,NA,NA,11,3.02
2,7741,2018-01-10T10:00:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5225,4,3.6,Yes,NA,NA,10,19.7
2,7679,2018-01-10T13:38:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7505,5.4,5.2,Yes,NA,NA,11.5,3.09
2,7742,2018-01-11T11:50:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4512,3.5,3.8,Yes,NA,NA,10,7.5
2,7680,2018-01-11T14:40:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7547,4.8,5.2,Yes,NA,NA,10.5,3.93
2,7743,2018-01-12T09:30:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5130,4.4,4.3,Yes,NA,NA,10,3.83
2,7681,2018-01-12T13:00:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6650,5.3,5.1,Yes,NA,NA,11,3.46
2,7682,2018-01-13T09:15:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6032,5,5.2,Yes,NA,NA,10.5,3.4
2,7744,2018-01-13T11:02:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,6032,3.2,4.35,Yes,NA,NA,9.5,4.35
2,7745,2018-01-14T09:35:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5320,4.3,4.3,Yes,NA,NA,9,2.5
2,7683,2018-01-14T11:38:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7790,4.6,4.3,Yes,NA,NA,9.5,1.88
2,7746,2018-01-15T10:20:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,6032,4.1,4.2,Yes,NA,NA,10,2.3
2,7684,2018-01-15T11:48:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7125,5,5,Yes,NA,NA,10,2.12
2,7747,2018-01-16T09:33:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5415,3.9,4,Yes,NA,NA,9.5,2.59
2,7685,2018-01-16T13:18:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7553,5.1,5.2,Yes,NA,NA,11.5,3.33
2,7748,2018-01-17T10:06:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5795,4,4.1,Yes,NA,NA,10,2.64
2,7686,2018-01-17T13:05:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7553,5,5,Yes,NA,NA,11,3.22
2,7749,2018-01-18T09:28:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5462,4.1,4.2,Yes,NA,NA,9.5,1.32
2,7687,2018-01-18T12:55:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6650,5.1,5,Yes,NA,NA,10,1.51
2,7750,2018-01-19T10:38:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5890,4,4,Yes,NA,NA,10,2.08
2,7688,2018-01-19T12:00:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6650,5.1,5.3,Yes,NA,NA,11,2.38
2,7689,2018-01-20T09:55:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6982,5.4,5,Yes,NA,NA,9.5,1.91
2,7751,2018-01-20T11:18:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5795,4.4,4.8,Yes,NA,NA,9,2.02
2,7690,2018-01-21T09:18:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7030,4.8,5,Yes,NA,NA,9.5,1.89
2,7752,2018-01-21T10:28:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5367,4.2,4.2,Yes,NA,NA,9,2.38
2,7753,2018-01-22T11:08:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5178,3.8,4.1,Yes,NA,NA,9,2.72
2,7691,2018-01-22T13:18:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,8360,5.2,5.2,Yes,NA,NA,9.5,2.42
2,7755,2018-01-23T09:28:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5272,4,4,Yes,NA,NA,8.5,1.72
2,7692,2018-01-23T12:24:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6840,5.2,5,Yes,NA,NA,10,1.86
2,7756,2018-01-24T10:05:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5510,4,4.1,Yes,NA,NA,9,2.8
2,7693,2018-01-24T13:24:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7410,4.8,5.2,Yes,NA,NA,10,2.93
2,7757,2018-01-24T15:05:30Z,Eye Riffle,Eye riffle_north,Service/adjust/clean trap,No catch data; fish left in live box,Trap functioning normally,NA,NA,NA,Yes,NA,NA,NA,NA
2,7694,2018-01-25T10:50:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6317,4.9,5,Yes,NA,NA,10,1.84
2,7758,2018-01-25T14:43:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,6365,4.3,4.3,Yes,NA,NA,10,2.33
2,7695,2018-01-26T10:50:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7125,4.8,5.1,Yes,NA,NA,9,2.39
2,7759,2018-01-26T12:18:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4892,4.3,4.3,Yes,NA,NA,9,2.28
2,7696,2018-01-27T09:41:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6745,4.7,5,Yes,NA,NA,9.5,2.68
2,7760,2018-01-27T10:55:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5130,3.8,4,Yes,NA,NA,9,2.35
2,7697,2018-01-28T10:01:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6650,4.8,5,Yes,NA,NA,9.5,2.5
2,7761,2018-01-28T11:41:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5415,3.8,3.9,Yes,NA,NA,9,2.19
2,7698,2018-01-29T09:40:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6032,3.9,5,Yes,NA,NA,9.5,1.95
2,7754,2018-01-29T11:20:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5367,3.8,3.9,Yes,NA,NA,9,2.1
2,7762,2018-01-30T10:01:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4892,3.7,3.8,Yes,NA,NA,8.5,2.38
2,7699,2018-01-30T14:33:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6650,4.1,4.4,Yes,NA,NA,10.5,2.56
2,7700,2018-01-31T10:10:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4370,3.9,4.2,Yes,NA,NA,10,2.3
2,7763,2018-01-31T10:29:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5367,3.8,4.1,Yes,NA,NA,8.5,1.97
2,7764,2018-02-01T10:51:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5415,3.9,3.8,Yes,NA,NA,8.5,NA
2,7701,2018-02-01T14:03:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,5795,4.2,4,Yes,NA,NA,10.5,NA
2,7702,2018-02-02T09:35:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4512,3.9,4.2,Yes,NA,NA,10,2.85
2,7765,2018-02-02T11:30:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5510,4,3.5,Yes,NA,NA,9,3.12
2,7766,2018-02-03T10:06:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5130,3.9,3.1,Yes,NA,NA,9.5,2.77
2,7703,2018-02-03T13:30:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6697,3.1,3.6,Yes,NA,NA,12,2.45
2,7704,2018-02-04T09:20:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4132,3.9,3.9,Yes,NA,NA,11,2.6
2,7767,2018-02-04T10:55:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5082,3.8,3.7,Yes,NA,NA,10,2.06
2,7768,2018-02-05T09:18:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4845,4,3.8,Yes,NA,NA,9.5,1.7
2,7705,2018-02-05T13:10:00Z,Herringer Riffle,Herringer_Upper_west,End trapping,Processed fish,Trap functioning normally,NA,3.8,NA,Yes,NA,NA,11.5,3.91
2,7769,2018-02-06T09:30:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5320,3.7,3.7,Yes,NA,NA,8.5,2.46
2,7775,2018-02-06T13:10:00Z,Herringer Riffle,Herringer_Upper_west,Start trap & begin trapping,Not applicable,Trap functioning normally,NA,NA,NA,Yes,NA,NA,NA,NA
2,7770,2018-02-07T10:12:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5367,4,3.8,Yes,NA,NA,9,1.92
2,7776,2018-02-07T13:18:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,NA,4.8,4.6,Yes,NA,NA,11.5,2.4
2,7777,2018-02-08T10:15:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6033,5,5.2,Yes,NA,NA,11,2.64
2,7771,2018-02-08T13:28:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5843,3.8,3.9,Yes,NA,NA,10,2.01
2,7778,2018-02-09T09:30:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6698,5.4,5.3,Yes,NA,NA,11,3.91
2,7772,2018-02-09T11:00:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4608,4.2,4,Yes,NA,NA,9.5,2.85
2,7779,2018-02-10T08:30:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7078,4.8,NA,Yes,NA,NA,11,2.5
2,7773,2018-02-10T10:05:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5035,3.4,3.6,Yes,NA,NA,9.5,2.49
2,7780,2018-02-11T09:30:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7505,5,5.1,Yes,NA,NA,10,3.26
2,7822,2018-02-11T11:10:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5605,3.6,3.6,Yes,NA,NA,8.5,2.42
2,7821,2018-02-12T10:45:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5272,4,4,Yes,NA,NA,8.5,1.34
2,7781,2018-02-12T15:15:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,8977,5.2,5.2,Yes,NA,NA,10.5,2.43
2,7823,2018-02-13T09:50:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5225,3.7,3.8,Yes,NA,NA,9,1.61
2,7782,2018-02-13T12:17:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6460,5.2,5.2,Yes,NA,NA,9.5,1.87
2,7824,2018-02-14T11:00:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5842,4,4,Yes,NA,NA,10,1.46
2,7783,2018-02-14T14:20:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7742,5,5.1,Yes,NA,NA,10,2.15
2,7825,2018-02-15T10:00:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5225,3.3,3.9,Yes,NA,NA,8,1.65
2,7784,2018-02-15T12:28:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6507,4.9,1.93,Yes,NA,NA,10,1.93
2,7785,2018-02-16T10:15:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6270,4.7,4.7,Yes,NA,NA,10,2.63
2,7826,2018-02-16T12:00:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5795,4.1,3.9,Yes,NA,NA,9,2.8
2,7827,2018-02-17T09:00:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4794,3.8,NA,Yes,NA,NA,8,2.5
2,7786,2018-02-17T11:45:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7172,4.6,4.8,Yes,NA,NA,10.5,2.18
2,7828,2018-02-18T08:48:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5653,3.8,3.8,Yes,NA,NA,8,1.79
2,7787,2018-02-18T11:57:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7030,4.8,4.9,Yes,NA,NA,11,2.19
2,7829,2018-02-19T08:30:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5653,4.2,4,Yes,NA,NA,7,2.4
2,7788,2018-02-19T10:30:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6650,4.8,5.1,Yes,NA,NA,9,2.94
2,7830,2018-02-20T11:36:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,6555,4.7,4.3,Yes,NA,NA,8,2.84
2,7789,2018-02-20T15:26:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,8170,4.5,4.5,Yes,NA,NA,10,1.86
2,7831,2018-02-21T09:44:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5082,4.3,4.2,Yes,NA,NA,7.7,1.45
2,7790,2018-02-21T14:00:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,5367,3.9,4.5,Yes,NA,NA,10,2.25
2,7791,2018-02-22T10:00:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,5510,4.1,4.3,Yes,NA,NA,9,1.79
2,7832,2018-02-22T11:45:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,6080,4,3.8,Yes,NA,NA,8,2.67
2,7792,2018-02-23T10:30:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7505,5.4,4.3,Yes,NA,NA,9,2.55
2,7833,2018-02-23T13:15:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5890,3.9,4,Yes,NA,NA,8,2.22
2,7793,2018-02-24T09:30:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6175,4.8,5,Yes,NA,NA,8.5,4.09
2,7834,2018-02-24T11:00:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4940,4,3.9,Yes,NA,NA,8,2.14
2,7794,2018-02-25T09:05:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,5605,4.6,4.8,Yes,NA,NA,8.5,2.08
2,7835,2018-02-25T11:15:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5273,4,3.9,Yes,NA,NA,8,2.84
2,7836,2018-02-26T09:26:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5415,4.2,3.6,Yes,NA,NA,8,1.51
2,7795,2018-02-26T12:50:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7220,4.6,5.6,Yes,NA,NA,9,1.67
2,7837,2018-02-27T10:27:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5748,4,4,Yes,NA,NA,8,2.16
2,7796,2018-02-27T13:14:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,8028,5.6,6,Yes,NA,NA,9,1.93
2,7838,2018-02-28T10:00:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5462,3.6,3.6,Yes,NA,NA,8,1.74
2,7797,2018-02-28T12:40:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,7837,4.2,5.6,Yes,NA,NA,9,2.8
2,7839,2018-03-01T10:05:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5035,4.2,4,Yes,NA,NA,8,1.98
2,7798,2018-03-01T14:06:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6413,4.8,5,Yes,NA,NA,9.5,2.68
2,7840,2018-03-02T09:45:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5795,4,3.9,Yes,NA,NA,8,2.65
2,7799,2018-03-02T11:00:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4845,4.6,4.8,Yes,NA,NA,9,2.07
2,7841,2018-03-03T09:32:30Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5700,3.8,3.9,Yes,NA,NA,8,2.05
